id	line	col	operator	original	replacement	pytest_rc	self_run_rc	status	seconds	last_output
130	574	25	compare	in	not in	1	0	killed	1.4	FAILED tests/test_error_state_gating_tool.py::TestModuleDiscovery::test_discovery_finds_the_known_native_modules | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 14 passed in 0.57s
131	575	12	loop-jump	continue	break	0	0	survived	2.7	.....................                                                    [100%] | 21 passed in 1.38s
132	577	53	str-const	"utf-8"	""	1	0	killed	1.5	FAILED tests/test_error_state_gating_tool.py::TestModuleDiscovery::test_every_native_reaching_module_is_classified | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 13 passed in 0.65s
133	579	12	loop-jump	continue	break	0	0	survived	2.9	.....................                                                    [100%] | 21 passed in 1.50s
134	587	4	return-none	return found	return None	1	0	killed	1.8	FAILED tests/test_error_state_gating_tool.py::TestModuleDiscovery::test_every_native_reaching_module_is_classified | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 13 passed in 0.91s
135	599	14	compare	is	is not	1	0	killed	1.3	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_the_whole_scanned_surface_is_gated | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 10 passed in 0.27s
136	601	45	str-const	"utf-8"	""	1	0	killed	1.2	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.34s
137	606	14	int-const	0	1	1	0	killed	1.1	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.21s
138	610	11	not-removal	not 		1	0	killed	1.1	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.22s
139	611	12	loop-jump	continue	break	1	0	killed	1.1	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_ascons_public_entry_points_are_counted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 9 passed in 0.21s
140	613	19	compare	in	not in	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.20s
141	614	12	loop-jump	continue	break	0	0	survived	2.6	.....................                                                    [100%] | 21 passed in 1.24s
142	615	19	int-const	1	2	1	0	killed	1.1	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.19s
143	617	11	not-removal	not 		1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.20s
144	619	31	compare	<	>=	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.19s
145	628	51	compare	not in	in	0	0	survived	3.0	.....................                                                    [100%] | 21 passed in 1.59s
146	629	4	return-none	return ungated, stale, checked	return None	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.19s
147	640	36	str-const	"utf-8"	""	0	1	killed	2.6	    return io.open(self, mode, buffering, encoding, errors, newline) |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ | LookupError: unknown encoding:
148	642	16	str-const	"|"	""	0	1	killed	2.8	  src/cython/hkdf_binding.pyx:41: cy_hkdf() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
149	646	26	int-const	1	2	0	1	killed	2.5	    starts = [(i, m.group(2)) for i, line in enumerate(lines) if (m := def_re.match(line))] |                   ^^^^^^^^^^ | IndexError: no such group
150	648	25	binop	+	-	0	1	killed	2.8	  src/cython/dilithium_binding.pyx:84: cy_dilithium_sign() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
151	648	27	int-const	1	2	0	1	killed	2.5	    end = starts[idx + 2][0] if idx + 1 < len(starts) else len(lines) |           ~~~~~~^^^^^^^^^ | IndexError: list index out of range
152	648	30	int-const	0	1	0	1	killed	2.5	    body = [_strip_comment(ln) for ln in _strip_leading_docstring(lines[start + 1 : end])] |                                                                   ~~~~~^^^^^^^^^^^^^^^^^ | TypeError: slice indices must be integers or None or have an __index__ method
153	648	40	binop	+	-	0	1	killed	2.4	    end = starts[idx + 1][0] if idx - 1 < len(starts) else len(lines) |           ~~~~~~^^^^^^^^^ | IndexError: list index out of range
154	648	42	int-const	1	2	0	0	survived	2.6	.....................                                                    [100%] | 21 passed in 1.32s
155	648	44	compare	<	>=	0	1	killed	2.4	    end = starts[idx + 1][0] if idx + 1 >= len(starts) else len(lines) |           ~~~~~~^^^^^^^^^ | IndexError: list index out of range
156	653	82	binop	+	-	0	1	killed	2.7	  src/cython/hkdf_binding.pyx:41: cy_hkdf() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
157	653	84	int-const	1	2	0	1	killed	2.5	  src/cython/hkdf_binding.pyx:41: cy_hkdf() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
158	658	22	compare	is	is not	0	1	killed	2.6	  src/cython/hkdf_binding.pyx:41: cy_hkdf() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
159	659	40	binop	+	-	0	0	survived	2.6	.....................                                                    [100%] | 21 passed in 1.33s
160	659	42	int-const	1	2	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.41s
161	660	25	compare	is not	is	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.39s
162	660	37	boolop	and	or	0	1	killed	2.6	  src/cython/hkdf_binding.pyx:41: cy_hkdf() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
163	660	53	compare	<	>=	0	1	killed	2.7	  src/cython/hkdf_binding.pyx:41: cy_hkdf() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
164	662	40	binop	+	-	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.40s
165	662	42	int-const	1	2	0	0	survived	2.7	.....................                                                    [100%] | 21 passed in 1.38s
166	663	4	return-none	return ungated	return None	0	1	killed	2.3	    pyx_ungated.extend((rel_pyx, name, lineno) for name, lineno in audit_pyx(pyx_path)) |                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ | TypeError: 'NoneType' object is not iterable
167	671	4	return-none	return line.split("#", 1)[0]	return None	0	1	killed	2.3	    guard_line = next((j for j, ln in enumerate(body) if guard_re.search(ln)), None) |                                                          ^^^^^^^^^^^^^^^^^^^ | TypeError: expected string or bytes-like object, got 'NoneType'
168	671	22	str-const	"#"	""	0	1	killed	2.5	    return line.split("", 1)[0] |            ^^^^^^^^^^^^^^^^^ | ValueError: empty separator
169	671	27	int-const	1	2	0	0	survived	3.0	.....................                                                    [100%] | 21 passed in 1.59s
170	671	30	int-const	0	1	0	1	killed	2.5	    return line.split("#", 1)[1] |            ~~~~~~~~~~~~~~~~~~^^^ | IndexError: list index out of range
171	677	8	int-const	0	1	0	1	killed	3.2	  src/cython/hkdf_binding.pyx:41: cy_hkdf() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
172	678	12	compare	<	>=	0	0	survived	3.1	.....................                                                    [100%] | 21 passed in 1.57s
173	678	24	boolop	and	or	0	1	killed	2.7	    while i < len(body) or body[i].strip() == "": |                            ~~~~^^^ | IndexError: list index out of range
174	678	44	compare	==	!=	0	1	killed	3.2	  src/cython/dilithium_binding.pyx:125: cy_dilithium_verify() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
175	679	13	int-const	1	2	0	0	survived	3.1	.....................                                                    [100%] | 21 passed in 1.59s
176	680	9	compare	<	>=	0	1	killed	3.0	  src/cython/hkdf_binding.pyx:41: cy_hkdf() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
177	682	22	str-const	'"""'	''	0	0	survived	3.2	.....................                                                    [100%] | 21 passed in 1.64s
178	682	29	str-const	"'''"	""	0	0	survived	3.0	.....................                                                    [100%] | 21 passed in 1.50s
179	685	33	compare	>=	<	0	0	survived	3.0	.....................                                                    [100%] | 21 passed in 1.53s
180	685	36	int-const	6	7	0	0	survived	2.9	.....................                                                    [100%] | 21 passed in 1.43s
181	685	38	boolop	and	or	0	0	survived	2.7	.....................                                                    [100%] | 21 passed in 1.34s
182	685	80	compare	!=	==	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.42s
183	686	20	return-none	return body[i + 1 :]	return None	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.46s
184	686	34	binop	+	-	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.45s
185	686	36	int-const	1	2	0	0	survived	2.9	.....................                                                    [100%] | 21 passed in 1.46s
186	687	33	binop	+	-	0	1	killed	2.8	  src/cython/hkdf_binding.pyx:41: cy_hkdf() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
187	687	35	int-const	1	2	0	0	survived	3.5	.....................                                                    [100%] | 21 passed in 1.79s
188	688	29	compare	in	not in	0	0	survived	3.2	.....................                                                    [100%] | 21 passed in 1.65s
189	689	24	return-none	return body[j + 1 :]	return None	0	1	killed	2.8	    body = [_strip_comment(ln) for ln in _strip_leading_docstring(lines[start + 1 : end])] |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ | TypeError: 'NoneType' object is not iterable
190	689	38	binop	+	-	0	0	survived	3.1	.....................                                                    [100%] | 21 passed in 1.47s
191	689	40	int-const	1	2	0	1	killed	3.0	  src/cython/hkdf_binding.pyx:41: cy_hkdf() [Cython binding] |  | Fix: call one of ('check_crypto_permitted', 'check_operational') before the first native call. If the function genuinely emits no cryptographic output, add it to EXEMPT with the reason.
192	690	16	return-none	return body[i + 1 :]	return None	0	0	survived	3.0	.....................                                                    [100%] | 21 passed in 1.60s
193	690	30	binop	+	-	0	0	survived	2.9	.....................                                                    [100%] | 21 passed in 1.57s
194	690	32	int-const	1	2	0	0	survived	2.7	.....................                                                    [100%] | 21 passed in 1.38s
195	691	4	return-none	return body[i:]	return None	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.47s
196	707	13	int-const	0	1	1	0	killed	1.4	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_entry_point_counts_are_positive_and_consistent | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 11 passed in 0.59s
197	710	11	not-removal	not 		1	0	killed	1.2	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_entry_point_counts_are_positive_and_consistent | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 11 passed in 0.33s
198	714	13	int-const	0	1	0	0	survived	2.7	.....................                                                    [100%] | 21 passed in 1.37s
199	717	11	not-removal	not 		1	0	killed	1.4	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_entry_point_counts_are_positive_and_consistent | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 11 passed in 0.48s
200	720	4	return-none	return native, cython	return None	1	0	killed	1.4	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_entry_point_counts_are_positive_and_consistent | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 11 passed in 0.49s
201	725	20	int-const	0	1	0	0	survived	3.0	.....................                                                    [100%] | 21 passed in 1.48s
202	730	11	not-removal	not 		0	1	killed	2.6	ERROR: module ama_cryptography/pqc_backends.py not found
203	732	12	return-none	return 1	return None	0	0	survived	2.9	.....................                                                    [100%] | 21 passed in 1.48s
204	732	19	int-const	1	2	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.42s
205	738	53	str-const	"utf-8"	""	0	1	killed	2.4	    return io.open(self, mode, buffering, encoding, errors, newline) |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ | LookupError: unknown encoding:
206	740	35	boolop	and	or	0	0	survived	2.7	.....................                                                    [100%] | 21 passed in 1.37s
207	740	47	compare	in	not in	0	1	killed	2.6	  - lms_signing_available |   - secure_mlock |   - secure_munlock
208	745	18	int-const	0	1	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.43s
209	748	11	not-removal	not 		0	1	killed	2.5	ERROR: expected binding src/cython/ed25519_binding.pyx not found
210	750	12	return-none	return 1	return None	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.44s
211	750	19	int-const	1	2	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.41s
212	754	51	compare	not in	in	0	1	killed	2.4	  - lms_signing_available |   - secure_mlock |   - secure_munlock
213	764	8	return-none	return 1	return None	0	0	survived	2.7	.....................                                                    [100%] | 21 passed in 1.35s
214	764	15	int-const	1	2	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.44s
215	772	53	compare	not in	in	0	1	killed	2.8	  - ama_cryptography/legacy_compat.py |   - ama_cryptography/pqc_backends.py |   - ama_cryptography/secure_memory.py
216	783	8	return-none	return 1	return None	0	0	survived	3.0	.....................                                                    [100%] | 21 passed in 1.50s
217	783	15	int-const	1	2	0	0	survived	3.0	.....................                                                    [100%] | 21 passed in 1.64s
218	785	58	compare	not in	in	0	1	killed	3.1	  - ama_cryptography/hybrid_combiner.py |   - ama_cryptography/key_management.py |   - ama_cryptography/legacy_compat.py
219	795	8	return-none	return 1	return None	0	0	survived	3.0	.....................                                                    [100%] | 21 passed in 1.61s
220	795	15	int-const	1	2	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.45s
221	797	21	boolop	or	and	0	0	survived	2.9	.....................                                                    [100%] | 21 passed in 1.43s
222	798	31	binop	+	-	0	0	survived	3.2	.....................                                                    [100%] | 21 passed in 1.67s
223	817	8	return-none	return 1	return None	0	0	survived	2.9	.....................                                                    [100%] | 21 passed in 1.43s
224	817	15	int-const	1	2	0	0	survived	2.9	.....................                                                    [100%] | 21 passed in 1.43s
225	826	4	return-none	return 0	return None	0	0	survived	2.9	.....................                                                    [100%] | 21 passed in 1.47s
226	826	11	int-const	0	1	0	1	killed	3.0	OK: all 94 public native entry points across 4 module(s) and 10 Cython binding entry points are gated (4 documented function exemption(s)). Discovery: 9 native-reaching module(s), all classified (4 audited, 5 exempted with a reason).
227	831	8	int-const	1	2	0	0	survived	2.8	.....................                                                    [100%] | 21 passed in 1.38s
228	832	44	str-const	"utf-8"	""	1	0	killed	1.3	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_entry_point_counts_are_positive_and_consistent | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 11 passed in 0.51s
229	837	12	compare	==	!=	1	0	killed	1.5	ERROR tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 error in 0.66s
230	837	15	str-const	"__main__"	""	0	0	survived	2.4	.....................                                                    [100%] | 21 passed in 1.40s
# target=tools/check_error_state_gating.py tests=tests/test_error_state_gating_tool.py self_run=True mutants=230 killed=140 survived=90 timeout=0 kill_rate=0.609 wall_s=491
