id	line	col	operator	original	replacement	pytest_rc	self_run_rc	status	seconds	last_output
17	227	4	str-const	"ama_cryptography/_self_test.py"	""	1	0	killed	1.5	FAILED tests/test_error_state_gating_tool.py::TestModuleDiscovery::test_every_native_reaching_module_is_classified | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 13 passed in 0.76s
18	235	4	str-const	"ama_cryptography/crypto_api.py"	""	1	0	killed	1.5	FAILED tests/test_error_state_gating_tool.py::TestModuleDiscovery::test_every_native_reaching_module_is_classified | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 13 passed in 0.80s
19	241	4	str-const	"ama_cryptography/hybrid_combiner.py"	""	1	0	killed	1.5	FAILED tests/test_error_state_gating_tool.py::TestModuleDiscovery::test_every_native_reaching_module_is_classified | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 13 passed in 0.78s
20	247	4	str-const	"ama_cryptography/key_management.py"	""	1	0	killed	1.6	FAILED tests/test_error_state_gating_tool.py::TestModuleDiscovery::test_every_native_reaching_module_is_classified | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 13 passed in 0.81s
21	253	4	str-const	"ama_cryptography/legacy_compat.py"	""	1	0	killed	1.5	FAILED tests/test_error_state_gating_tool.py::TestModuleDiscovery::test_every_native_reaching_module_is_classified | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 13 passed in 0.77s
22	265	8	return-none	return node.id == "_native_lib"	return None	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsTheNativeHandle::test_the_bare_handle_is_the_handle | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 21 passed in 1.23s
23	265	23	compare	==	!=	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsTheNativeHandle::test_the_bare_handle_is_the_handle | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 21 passed in 1.26s
24	265	26	str-const	"_native_lib"	""	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsTheNativeHandle::test_the_bare_handle_is_the_handle | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 21 passed in 1.20s
25	267	8	return-none	return node.attr == "_native_lib"	return None	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsTheNativeHandle::test_the_handle_on_any_receiver_is_the_handle | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 22 passed in 1.22s
26	267	25	compare	==	!=	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsTheNativeHandle::test_the_handle_on_any_receiver_is_the_handle | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 22 passed in 1.22s
27	267	28	str-const	"_native_lib"	""	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsTheNativeHandle::test_the_handle_on_any_receiver_is_the_handle | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 22 passed in 1.20s
28	268	4	return-none	return False	return None	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsTheNativeHandle::test_nothing_else_is_the_handle | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 24 passed in 1.23s
29	268	11	bool-const	False	True	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsTheNativeHandle::test_nothing_else_is_the_handle | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 24 passed in 1.21s
30	323	44	boolop	and	or	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.21s
31	323	58	compare	is not	is	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestAliasTrackingScansTheWholeBody::test_an_annotated_binding_is_found | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 44 passed in 1.24s
32	328	12	loop-jump	continue	break	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhichLinesCountAsANativeCall::test_a_call_through_an_alias_counts | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 40 passed in 1.18s
33	329	11	not-removal	not 		1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhichLinesCountAsANativeCall::test_a_call_through_an_alias_counts | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 40 passed in 1.24s
34	330	12	loop-jump	continue	break	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestAliasTrackingScansTheWholeBody::test_an_earlier_plain_assignment_does_not_end_the_scan | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 42 passed in 1.17s
35	334	4	return-none	return aliases	return None	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.21s
36	342	26	compare	==	!=	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_a_resolved_symbol_binds | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 1.23s
37	342	29	str-const	"getattr"	""	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_a_resolved_symbol_binds | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 1.17s
38	344	42	int-const	0	1	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_a_resolved_symbol_binds | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 1.21s
39	346	8	return-none	return True	return None	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_a_resolved_symbol_binds | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 1.19s
40	346	15	bool-const	True	False	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_a_resolved_symbol_binds | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 1.22s
41	347	40	boolop	and	or	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.21s
42	347	66	str-const	"ama_"	""	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_a_non_ama_attribute_does_not | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 30 passed in 1.20s
43	348	8	return-none	return True	return None	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_an_ama_attribute_binds | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 29 passed in 1.16s
44	348	15	bool-const	True	False	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_an_ama_attribute_binds | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 29 passed in 1.24s
45	352	8	return-none	return _binds_native_symbol(value.body) or _binds_native_symbol(value.orelse)	return None	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_either_branch_of_a_conditional_binds | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 31 passed in 1.19s
46	352	48	boolop	or	and	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_either_branch_of_a_conditional_binds | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 31 passed in 1.20s
47	354	8	return-none	return any(_binds_native_symbol(operand) for operand in value.values)	return None	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_any_operand_of_a_boolean_binds | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 33 passed in 1.25s
48	355	4	return-none	return False	return None	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_a_resolution_from_another_object_does_not | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 26 passed in 1.21s
49	355	11	bool-const	False	True	1	0	killed	1.9	FAILED tests/test_error_state_gating_tool.py::TestWhatCountsAsBindingANativeSymbol::test_a_resolution_from_another_object_does_not | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 26 passed in 1.20s
50	382	11	not-removal	not 		1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.21s
51	383	12	loop-jump	continue	break	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.19s
52	385	41	boolop	and	or	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.21s
53	385	64	str-const	"ama_"	""	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_the_whole_scanned_surface_is_gated | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 10 passed in 0.29s
54	387	38	boolop	and	or	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_ascons_public_entry_points_are_counted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 9 passed in 0.21s
55	389	38	boolop	and	or	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_ascons_public_entry_points_are_counted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 9 passed in 0.22s
56	389	48	compare	in	not in	1	0	killed	1.1	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_the_whole_scanned_surface_is_gated | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 10 passed in 0.32s
57	396	27	compare	==	!=	1	0	killed	2.1	FAILED tests/test_error_state_gating_tool.py::TestWhichLinesCountAsANativeCall::test_a_symbol_resolved_and_called_in_one_expression_counts | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 36 passed in 1.28s
58	396	30	str-const	"getattr"	""	1	0	killed	2.1	FAILED tests/test_error_state_gating_tool.py::TestWhichLinesCountAsANativeCall::test_a_symbol_resolved_and_called_in_one_expression_counts | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 36 passed in 1.29s
59	398	43	int-const	0	1	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhichLinesCountAsANativeCall::test_a_symbol_resolved_and_called_in_one_expression_counts | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 36 passed in 1.22s
60	401	4	return-none	return lines	return None	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.24s
61	406	4	return-none	return bool(_native_call_lines(node))	return None	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestWhichLinesCountAsANativeCall::test_calls_native_reports_a_boolean | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 41 passed in 1.26s
62	423	4	return-none	return bool(_guard_call_lines(node, delegating))	return None	1	0	killed	2.1	FAILED tests/test_error_state_gating_tool.py::TestWhichLinesCountAsAGuard::test_calls_guard_reports_a_boolean | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 53 passed in 1.28s
63	453	11	not-removal	not 		1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.20s
64	454	12	loop-jump	continue	break	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.18s
65	456	16	boolop	and	or	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.20s
66	456	36	int-const	0	1	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_never_guards_does_not_qualify | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 5 passed in 0.22s
67	456	70	int-const	0	1	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.20s
68	457	24	int-const	1	2	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_docstring_does_not_disqualify_it | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 1 passed in 0.20s
69	458	11	not-removal	not 		1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.18s
70	459	12	loop-jump	continue	break	1	0	killed	2.0	FAILED tests/test_error_state_gating_tool.py::TestDelegatingHelperDiscoveryScansTheWholeModule::test_an_empty_helper_earlier_does_not_end_the_scan | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 54 passed in 1.24s
71	460	21	int-const	0	1	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.19s
72	461	11	not-removal	not 		1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.19s
73	461	43	boolop	or	and	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_guard_inside_a_branch_does_not_qualify | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 3 passed in 0.21s
74	461	46	not-removal	not 		1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.21s
75	462	12	loop-jump	continue	break	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestTheRealTree::test_ascons_public_entry_points_are_counted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 9 passed in 0.20s
76	469	16	compare	in	not in	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.19s
77	471	4	return-none	return helpers	return None	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestGuardDelegation::test_a_helper_that_opens_with_a_guard_qualifies | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.20s
78	484	11	not-removal	not 		1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.22s
79	485	12	loop-jump	continue	break	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.21s
80	487	36	boolop	and	or	1	0	killed	1.0	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.21s
81	487	46	compare	in	not in	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_a_helper_without_a_guard_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 7 passed in 0.20s
82	489	43	boolop	and	or	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_delegated_guard_is_accepted | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 6 passed in 0.21s
83	489	55	compare	in	not in	1	0	killed	0.9	FAILED tests/test_error_state_gating_tool.py::TestDelegationMakesTheAuditSeeTheGuard::test_a_helper_without_a_guard_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 7 passed in 0.19s
